match_id,comp,season,home_team,away_team,scoring_team,team_scored_on,minute,cluster,KO_short_possessions,KO_medium_possessions,KO_long_possessions,DS_short_possessions,DS_medium_possessions,DS_long_possessions,last_event,second_last_event,shot_data,GD_diff,xGD_diff,xGdf_diff,GF_diff,GA_diff,xG_diff,xGA_diff,Possession_Percentage_diff,x_fav,fav
3900612,Ligue 1,2015/2016,Guingamp,Troyes,Guingamp,Troyes,45,2,7,2,0,0,0,0,"{'type': 'Pass', 'play_source': 'From Kick Off', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Medium', 'direction': 'Sideways', 'third': 'T1', 'team': 'YES'}","{'type': 'Carry', 'play_source': 'From Kick Off', 'length': 'Short', 'direction': 'Sideways', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Kick Off', 'shot_detail': 'Outside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",1.2737722048066875,0.7886953194295925,0.5325194822817345,0.7646812957157785,-0.5090909090909093,0.23216181343404385,-0.5565335059955483,-5.5149211264637685,low fav,med fav
3900624,Ligue 1,2015/2016,Angers,Lyon,Lyon,Angers,45,8,3,1,0,5,2,0,"{'type': 'Carry', 'play_source': 'From Throw In', 'length': 'Short', 'direction': 'Sideways', 'third': 'T1', 'team': 'NO'}","{'type': 'Pass', 'play_source': 'From Throw In', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Throw In', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'NO'}}",0.920990192976906,0.9631361852499605,-0.06049804165400993,0.7755457133818411,-0.1454444795950649,0.8360437550358506,-0.12709243021410932,19.590775166879,low fav,low fav
3900629,Ligue 1,2015/2016,Marseille,Paris Saint-Germain,Paris Saint-Germain,Marseille,1,17,11,6,0,7,0,0,"{'type': 'Pass', 'play_source': 'Regular Play', 'pass_type': 'Cross', 'pass_detail': 'Low Pass', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Carry', 'play_source': 'Regular Play', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'Regular Play', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",2.215054436240771,1.2923920050047115,0.6782509458657926,1.6093104742835689,-0.6057439619572018,0.9310595284177761,-0.3613324765869351,7.905911138270234,med fav,high fav
3900633,Ligue 1,2015/2016,Gazélec Ajaccio,Troyes,Gazélec Ajaccio,Troyes,0,14,3,0,1,0,0,0,"{'type': 'Pass', 'play_source': 'From Corner', 'pass_type': 'None', 'pass_detail': 'High Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Pass', 'play_source': 'From Kick Off', 'pass_type': 'None', 'pass_detail': 'High Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T3', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Corner', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",1.2044859813084114,1.0688407061911092,0.1626585832222804,0.2570093457943925,-0.9474766355140185,0.09435076257211206,-0.9744899436189971,-0.7311646616889007,med fav,med fav
3901145,Ligue 1,2015/2016,Angers,Montpellier,Montpellier,Angers,1,4,4,0,0,3,0,1,"{'type': 'Pass', 'play_source': 'From Corner', 'pass_type': 'None', 'pass_detail': 'Low Pass', 'length': 'Short', 'direction': 'Away', 'third': 'T1', 'team': 'NO'}","{'type': 'Pass', 'play_source': 'From Corner', 'pass_type': 'None', 'pass_detail': 'High Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Corner', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'NO'}}",-0.18752300331247698,-0.10367650974622743,-0.05500440596376516,-0.16525579683474412,0.022267206477732726,-0.11025139087097868,-0.006574881124751686,7.647808283573518,neutral,neutral
3901170,Ligue 1,2015/2016,Rennes,Nantes,Rennes,Nantes,0,14,2,1,1,0,0,0,"{'type': 'Carry', 'play_source': 'From Free Kick', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Pass', 'play_source': 'From Free Kick', 'pass_type': 'Cross', 'pass_detail': 'High Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Free Kick', 'shot_detail': 'Outside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",0.1251348435814455,0.007252184972692255,0.25356867633022806,0.5153336415472338,0.39019879796578816,0.2617649652170059,0.25451278024431323,2.7717539001401406,neutral,neutral
3901178,Ligue 1,2015/2016,Lorient,Marseille,Marseille,Lorient,45,4,3,4,0,0,0,0,"{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Kick Off', 'shot_detail': 'Outside', 'result': 'Blocked', 'third': 'T1', 'team': 'YES'}}","{'type': 'Pass', 'play_source': 'From Kick Off', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Medium', 'direction': 'Towards', 'third': 'T2', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Kick Off', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",0.25993985967256933,0.4228368275307496,-0.2368819203522998,-0.20302929056687824,-0.4629691502394475,0.033852629785421806,-0.3889841977453282,6.810686097903634,neutral,neutral
3901183,Ligue 1,2015/2016,Troyes,Paris Saint-Germain,Paris Saint-Germain,Troyes,45,9,1,1,0,3,1,0,"{'type': 'Carry', 'play_source': 'Regular Play', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Pass', 'play_source': 'Regular Play', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Medium', 'direction': 'Sideways', 'third': 'T1', 'team': 'NO'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'Regular Play', 'shot_detail': 'Outside', 'result': 'Goal', 'third': 'T1', 'team': 'NO'}}",3.505,2.289771126971833,0.8534887145611667,1.9633333333333334,-1.5416666666666667,1.1098446187721664,-1.1799265081996668,15.120150024134325,high fav,high fav
3901197,Ligue 1,2015/2016,Guingamp,Montpellier,Guingamp,Montpellier,46,4,5,2,1,0,0,0,"{'type': 'Pass', 'play_source': 'From Corner', 'pass_type': 'None', 'pass_detail': 'High Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Pass', 'play_source': 'From Throw In', 'pass_type': 'None', 'pass_detail': 'Low Pass', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Corner', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",-0.010647307924984875,-0.21540591834815484,0.2731552847560355,0.39693486590038307,0.407582173825368,0.12377958114434762,0.33918549949250254,-5.9186749806039884,neutral,neutral
3901205,Ligue 1,2015/2016,Caen,Lorient,Lorient,Caen,46,2,5,0,1,3,1,0,"{'type': 'Carry', 'play_source': 'Regular Play', 'length': 'Long', 'direction': 'Towards', 'third': 'T2', 'team': 'YES'}","{'type': 'Pass', 'play_source': 'Regular Play', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Short', 'direction': 'Towards', 'third': 'T2', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'Other', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",0.4579767827529022,0.10564685562985077,0.2804091160475821,0.46985074626865664,0.011873963515754538,0.18944163022107507,0.08379477459122397,9.02630812098316,neutral,neutral
3901223,Ligue 1,2015/2016,AS Monaco,Marseille,AS Monaco,Marseille,46,11,5,2,0,6,2,0,"{'type': 'Carry', 'play_source': 'From Free Kick', 'length': 'Medium', 'direction': 'Towards', 'third': 'T2', 'team': 'NO'}","{'type': 'Carry', 'play_source': 'From Free Kick', 'length': 'Short', 'direction': 'Away', 'third': 'T2', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Free Kick', 'shot_detail': 'Outside', 'result': 'Goal', 'third': 'T1', 'team': 'NO'}}",-0.3100704517198508,-0.1332455682360547,-0.010788804445420632,0.20596767509324487,0.5160381268130956,0.21675647953866628,0.3500020477747201,-8.05804544755513,neutral,neutral
3901258,Ligue 1,2015/2016,Guingamp,OGC Nice,OGC Nice,Guingamp,1,3,2,0,0,8,4,0,"{'type': 'Carry', 'play_source': 'From Keeper', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Pass', 'play_source': 'From Keeper', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Medium', 'direction': 'Towards', 'third': 'T2', 'team': 'NO'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Keeper', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'NO'}}",0.6105319433306602,0.40624694821530344,-0.0914753266294171,0.06482224004276937,-0.5457097032878908,0.15629756667218686,-0.24994938154311686,10.484928038297028,neutral,low fav
3920385,African Cup of Nations,2023,Egypt,Mozambique,Egypt,Mozambique,1,3,12,2,0,2,1,0,"{'type': 'Carry', 'play_source': 'Regular Play', 'length': 'Short', 'direction': 'Sideways', 'third': 'T1', 'team': 'YES'}","{'type': 'Carry', 'play_source': 'Regular Play', 'length': 'Short', 'direction': 'UnknownDirection', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'Regular Play', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",0.75,-0.18842930548750003,-0.09285834618749983,1.0,0.25,1.0928583461874997,1.2812876516749998,-15.153931438710266,neutral,low fav
3920397,African Cup of Nations,2023,Equatorial Guinea,Guinea-Bissau,Equatorial Guinea,Guinea-Bissau,45,7,2,1,1,1,0,0,"{'type': 'Pass', 'play_source': 'From Goal Kick', 'pass_type': 'None', 'pass_detail': 'High Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T3', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Kick Off', 'shot_detail': 'Inside', 'result': 'Off T', 'third': 'T3', 'team': 'NO'}}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Goal Kick', 'shot_detail': 'Outside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",2.9761904761904763,-0.8402667570666669,1.9702177391380955,2.3333333333333335,-0.6428571428571428,0.36311559419523803,1.203382351261905,-2.140522985145722,low unfav,high fav
3922244,African Cup of Nations,2023,Mali,Burkina Faso,Mali,Burkina Faso,46,2,3,1,0,2,4,0,"{'type': 'Carry', 'play_source': 'Regular Play', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Pass', 'play_source': 'Regular Play', 'pass_type': 'Through-Ball', 'pass_detail': 'Ground Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T2', 'team': 'NO'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'Regular Play', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'NO'}}",0.16666666666666666,0.4577025956166668,-0.17308583283333331,0.0,-0.16666666666666652,0.17308583283333312,-0.2846167627833337,5.5454917587260795,neutral,neutral
3930161,UEFA Euro,2024,Italy,Albania,Albania,Italy,0,12,2,1,0,1,0,0,"{'type': 'Carry', 'play_source': 'From Throw In', 'length': 'Short', 'direction': 'Sideways', 'third': 'T1', 'team': 'YES'}","{'type': 'Error', 'event': {'type': 'Error', 'play_source': 'From Throw In', 'team': 'NO'}}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Throw In', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",-1.2692307692307692,-0.7495317679256408,-0.014416083826923054,-1.6794871794871793,-0.41025641025641035,-1.6650710956602568,-0.9155393277346155,-11.369325527676253,low unfav,med unfav
3930175,UEFA Euro,2024,Belgium,Romania,Belgium,Romania,1,3,6,3,0,7,0,0,"{'type': 'Pass', 'play_source': 'Regular Play', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Short', 'direction': 'Away', 'third': 'T1', 'team': 'YES'}","{'type': 'Carry', 'play_source': 'Regular Play', 'length': 'Short', 'direction': 'Sideways', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'Regular Play', 'shot_detail': 'Outside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",-0.09325396825396826,0.4112342675162698,-0.8763471233607142,-0.3849206349206349,-0.29166666666666663,0.4914264884400791,0.08019222092380973,16.165971073409636,neutral,neutral
3930180,UEFA Euro,2024,Netherlands,Austria,Netherlands,Austria,46,6,8,2,0,3,0,0,"{'type': 'Carry', 'play_source': 'From Counter', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Pass', 'play_source': 'From Counter', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Counter', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",0.773469387755102,0.3354277583448978,0.6933016288122449,1.1948979591836733,0.4214285714285715,0.5015963303714286,0.16616857202653068,-0.11864167126861247,neutral,low fav
3938644,UEFA Euro,2024,Georgia,Portugal,Georgia,Portugal,1,5,6,3,1,6,1,0,"{'type': 'Carry', 'play_source': 'From Counter', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Pass', 'play_source': 'From Counter', 'pass_type': 'Through-Ball', 'pass_detail': 'Ground Pass', 'length': 'Medium', 'direction': 'Towards', 'third': 'T2', 'team': 'NO'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Counter', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'NO'}}",-2.458471760797342,-2.222698840389369,-0.5168579136269102,-1.2392026578073088,1.219269102990033,-0.7223447441803986,1.5003540962089703,-19.277217249021938,high unfav,high unfav
3939986,Copa America,2024,Argentina,Peru,Argentina,Peru,46,2,2,1,0,5,2,0,"{'type': 'Carry', 'play_source': 'Regular Play', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Pass', 'play_source': 'Regular Play', 'pass_type': 'Through-Ball', 'pass_detail': 'Low Pass', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'Regular Play', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'NO'}}",1.5698924731182795,1.3163355055973118,0.7762594191967741,2.413978494623656,0.8440860215053764,1.6377190754268816,0.3213835698295697,7.027618472129653,med fav,high fav
3940878,UEFA Euro,2024,Switzerland,Italy,Switzerland,Italy,45,9,0,1,0,3,2,0,"{'type': 'Carry', 'play_source': 'Regular Play', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Pass', 'play_source': 'Regular Play', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'Regular Play', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'NO'}}",-1.396923076923077,-0.6492356772052821,0.07196936364174362,-0.2846153846153845,1.1123076923076922,-0.35658474825712805,0.29265092894815314,-6.052466878757002,low unfav,med unfav
3941022,UEFA Euro,2024,Austria,Turkey,Turkey,Austria,0,0,3,0,0,4,0,2,"{'type': 'Pass', 'play_source': 'From Corner', 'pass_type': 'Switch', 'pass_detail': 'High Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Pass', 'play_source': 'From Keeper', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Corner', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'NO'}}",-0.7375,-0.10180787049375001,-0.25819049668125005,-0.07499999999999996,0.6625000000000001,0.18319049668125031,0.28499836717500027,5.985944505727822,neutral,low unfav
3943043,UEFA Euro,2024,Spain,England,Spain,England,46,8,4,6,0,1,0,0,"{'type': 'Pass', 'play_source': 'From Throw In', 'pass_type': 'None', 'pass_detail': 'Low Pass', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Carry', 'play_source': 'From Throw In', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Throw In', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",-0.1765985939069301,0.7072441359371948,-0.6975931961990962,0.39019082691663876,0.5667894208235689,1.0877840231157347,0.3805398871785408,17.915041767407047,low fav,neutral
